source_ip,destination_ip,protocol,packet_size,inter_arrival_time_ms,jitter_ms,qos_class
192.168.190.68,192.0.2.139,UDP,1059,51.76,6.81,eMBB
192.168.116.188,192.0.2.172,TCP,1443,45.79,2.21,eMBB
192.168.204.217,192.0.2.253,UDP,1130,15.77,3.64,URLLC
192.168.226.247,192.0.2.123,TCP,194,139.13,4.59,mMTC
192.168.241.103,192.0.2.165,TCP,1338,37.77,6.27,eMBB
192.168.124.195,192.0.2.145,TCP,828,17.34,2.45,URLLC
192.168.166.104,192.0.2.77,ICMP,926,63.52,8.44,eMBB
192.168.254.63,192.0.2.209,UDP,1286,13.15,3.88,URLLC
192.168.143.2,192.0.2.142,ICMP,172,137.4,4.79,mMTC
192.168.129.135,192.0.2.111,TCP,442,118.62,6.51,mMTC
192.168.199.228,192.0.2.198,UDP,1435,37.78,5.79,eMBB
192.168.96.110,192.0.2.136,UDP,572,111.51,6.12,mMTC
192.168.90.4,192.0.2.74,UDP,438,75.17,3.59,mMTC
192.168.68.171,192.0.2.205,ICMP,466,69.49,3.57,mMTC
192.168.218.186,192.0.2.167,UDP,1203,47.13,7.2,eMBB
192.168.137.158,192.0.2.246,TCP,206,36.58,6.04,mMTC
192.168.120.193,192.0.2.22,ICMP,116,12.34,5.55,mMTC
192.168.218.56,192.0.2.118,UDP,1385,19.52,4.59,URLLC
192.168.95.45,192.0.2.41,ICMP,516,25.71,2.61,URLLC
192.168.107.239,192.0.2.109,ICMP,452,15.73,2.44,URLLC
192.168.19.160,192.0.2.23,ICMP,1261,32.8,2.62,URLLC
192.168.12.60,192.0.2.1,TCP,276,10.83,2.27,URLLC
192.168.15.137,192.0.2.63,ICMP,1376,12.78,1.71,URLLC
192.168.228.205,192.0.2.187,UDP,1048,53.47,7.4,eMBB
192.168.238.102,192.0.2.236,ICMP,736,21.84,3.8,URLLC
192.168.206.204,192.0.2.156,UDP,299,135.6,4.61,mMTC
192.168.245.225,192.0.2.234,TCP,166,139.96,5.0,mMTC
192.168.81.78,192.0.2.15,ICMP,143,133.27,4.03,mMTC
192.168.159.64,192.0.2.88,TCP,1303,17.94,3.29,URLLC
192.168.55.206,192.0.2.134,TCP,1434,58.43,5.61,eMBB
192.168.34.63,192.0.2.172,ICMP,1257,19.98,3.74,URLLC
192.168.213.85,192.0.2.183,UDP,959,51.23,7.68,eMBB
192.168.251.13,192.0.2.134,UDP,662,13.1,2.99,URLLC
192.168.34.213,192.0.2.33,UDP,769,136.59,4.09,mMTC
192.168.141.75,192.0.2.133,TCP,416,68.6,5.86,mMTC
192.168.114.130,192.0.2.249,TCP,355,12.23,2.8,URLLC
192.168.6.132,192.0.2.171,UDP,1232,21.38,4.47,URLLC
192.168.82.59,192.0.2.43,ICMP,942,14.54,4.47,URLLC
192.168.53.198,192.0.2.179,ICMP,344,52.57,6.38,mMTC
192.168.247.192,192.0.2.51,UDP,983,38.6,4.7,eMBB
192.168.193.9,192.0.2.7,TCP,793,86.79,4.1,mMTC
192.168.15.209,192.0.2.11,UDP,667,69.28,7.4,mMTC
192.168.134.152,192.0.2.221,UDP,383,136.58,4.53,mMTC
192.168.187.158,192.0.2.120,UDP,572,25.13,3.47,URLLC
192.168.91.246,192.0.2.133,TCP,413,113.23,10.76,mMTC
192.168.27.171,192.0.2.43,UDP,655,80.6,6.83,mMTC
192.168.203.120,192.0.2.34,TCP,493,15.47,4.16,URLLC
192.168.148.148,192.0.2.157,UDP,1083,63.11,5.93,eMBB
192.168.85.220,192.0.2.192,TCP,643,48.88,6.26,mMTC
192.168.132.18,192.0.2.87,ICMP,116,148.97,6.36,mMTC
192.168.211.244,192.0.2.14,UDP,958,56.95,6.41,eMBB
192.168.136.126,192.0.2.39,UDP,1030,50.42,7.49,eMBB
192.168.231.133,192.0.2.40,UDP,701,88.1,6.77,mMTC
192.168.89.108,192.0.2.23,UDP,191,119.14,4.88,mMTC
192.168.188.200,192.0.2.103,UDP,1218,41.55,6.73,eMBB
192.168.47.223,192.0.2.8,ICMP,919,22.79,3.53,URLLC
192.168.55.125,192.0.2.127,UDP,430,14.41,3.08,URLLC
192.168.125.181,192.0.2.195,UDP,772,18.37,2.09,URLLC
192.168.57.128,192.0.2.226,UDP,277,18.79,2.1,URLLC
192.168.200.230,192.0.2.4,ICMP,399,123.52,5.55,mMTC
192.168.186.101,192.0.2.145,ICMP,927,45.21,4.82,eMBB
192.168.80.22,192.0.2.111,ICMP,635,11.94,3.0,URLLC
192.168.80.68,192.0.2.30,TCP,1331,18.66,2.63,URLLC
192.168.133.88,192.0.2.95,TCP,207,118.11,6.73,mMTC
192.168.142.190,192.0.2.106,UDP,742,14.65,4.2,URLLC
192.168.9.94,192.0.2.45,UDP,1223,44.45,7.47,eMBB
192.168.211.58,192.0.2.113,UDP,687,114.76,4.98,mMTC
192.168.159.207,192.0.2.18,TCP,779,126.08,4.66,mMTC
192.168.162.116,192.0.2.118,TCP,440,61.74,4.08,mMTC
192.168.156.45,192.0.2.91,UDP,453,59.0,7.64,mMTC
192.168.209.230,192.0.2.217,UDP,650,100.9,4.81,mMTC
192.168.178.114,192.0.2.200,UDP,910,50.94,2.43,eMBB
192.168.30.192,192.0.2.63,UDP,1304,35.52,5.7,eMBB
192.168.152.57,192.0.2.211,UDP,388,114.0,7.07,mMTC
192.168.44.209,192.0.2.224,TCP,1215,45.16,3.04,eMBB
192.168.69.153,192.0.2.206,ICMP,203,19.82,2.14,URLLC
192.168.243.134,192.0.2.220,TCP,355,92.33,5.71,mMTC
192.168.5.243,192.0.2.47,TCP,756,158.9,2.75,mMTC
192.168.242.59,192.0.2.79,ICMP,354,21.87,2.37,URLLC
192.168.30.187,192.0.2.54,UDP,700,77.11,6.32,mMTC
192.168.233.126,192.0.2.157,ICMP,957,68.72,7.47,eMBB
192.168.77.198,192.0.2.238,UDP,1237,45.96,5.64,eMBB
192.168.60.49,192.0.2.1,UDP,1187,55.73,5.02,eMBB
192.168.188.205,192.0.2.179,UDP,572,6.49,4.63,URLLC
192.168.210.17,192.0.2.138,UDP,1301,31.03,5.31,URLLC
192.168.132.227,192.0.2.229,ICMP,450,77.81,4.14,mMTC
192.168.216.38,192.0.2.180,ICMP,1350,27.0,4.08,URLLC
192.168.235.59,192.0.2.23,TCP,529,115.62,8.41,mMTC
192.168.251.193,192.0.2.137,UDP,1368,23.53,2.28,URLLC
192.168.208.104,192.0.2.209,ICMP,191,97.89,3.67,mMTC
192.168.109.250,192.0.2.86,TCP,1302,61.29,3.52,eMBB
192.168.249.247,192.0.2.132,TCP,783,23.54,5.39,URLLC
192.168.153.180,192.0.2.33,ICMP,1235,32.53,3.64,URLLC
192.168.65.228,192.0.2.101,ICMP,1382,45.92,5.63,eMBB
192.168.58.5,192.0.2.164,ICMP,140,108.0,5.28,mMTC
192.168.11.75,192.0.2.47,TCP,577,127.49,5.79,mMTC
192.168.168.119,192.0.2.52,TCP,736,106.08,4.56,mMTC
192.168.178.44,192.0.2.2,ICMP,567,4.85,3.53,URLLC
192.168.26.180,192.0.2.55,TCP,533,15.13,3.77,URLLC
192.168.177.166,192.0.2.247,ICMP,1308,41.16,2.25,eMBB
192.168.37.240,192.0.2.135,ICMP,358,78.64,7.49,mMTC
192.168.9.112,192.0.2.42,ICMP,1181,46.54,6.59,eMBB
192.168.125.195,192.0.2.121,UDP,211,115.68,5.64,mMTC
192.168.102.162,192.0.2.136,ICMP,903,32.68,4.49,eMBB
192.168.71.223,192.0.2.172,ICMP,480,92.32,6.18,mMTC
192.168.216.45,192.0.2.76,UDP,1121,18.16,2.37,URLLC
192.168.193.3,192.0.2.42,ICMP,974,67.16,5.49,eMBB
192.168.59.149,192.0.2.19,UDP,1263,45.44,6.8,eMBB
192.168.199.216,192.0.2.67,UDP,1076,57.86,9.05,eMBB
192.168.248.216,192.0.2.81,UDP,1470,34.28,3.86,eMBB
192.168.95.254,192.0.2.135,UDP,198,81.61,2.38,mMTC
192.168.175.198,192.0.2.26,ICMP,1150,35.48,9.54,eMBB
192.168.10.36,192.0.2.246,UDP,172,142.92,4.7,mMTC
192.168.136.93,192.0.2.106,UDP,1250,55.16,6.17,eMBB
192.168.216.84,192.0.2.39,TCP,137,112.31,6.33,mMTC
192.168.111.181,192.0.2.50,TCP,364,77.33,1.93,mMTC
192.168.181.89,192.0.2.46,TCP,392,121.95,4.26,mMTC
192.168.77.46,192.0.2.251,UDP,577,82.8,4.75,mMTC
192.168.109.219,192.0.2.215,UDP,1398,46.7,7.17,eMBB
192.168.225.74,192.0.2.32,UDP,277,25.81,2.91,URLLC
192.168.70.100,192.0.2.3,ICMP,509,100.91,5.18,mMTC
192.168.203.38,192.0.2.85,TCP,1143,50.32,7.75,eMBB
192.168.123.223,192.0.2.52,TCP,279,70.58,3.87,mMTC
192.168.5.226,192.0.2.199,ICMP,1386,57.2,2.33,eMBB
192.168.39.25,192.0.2.195,ICMP,114,97.95,4.8,mMTC
192.168.72.105,192.0.2.198,ICMP,1389,33.59,6.93,eMBB
192.168.47.72,192.0.2.63,UDP,1459,54.77,4.56,eMBB
192.168.153.144,192.0.2.134,ICMP,1241,44.81,2.74,eMBB
192.168.170.251,192.0.2.178,UDP,731,20.56,2.53,URLLC
192.168.207.16,192.0.2.130,TCP,800,48.06,6.35,mMTC
192.168.44.178,192.0.2.181,TCP,627,152.13,2.89,mMTC
192.168.15.62,192.0.2.59,TCP,1024,34.22,8.17,eMBB
192.168.84.203,192.0.2.124,ICMP,493,150.09,8.04,mMTC
192.168.132.217,192.0.2.2,UDP,1157,48.47,9.93,eMBB
192.168.199.107,192.0.2.221,TCP,428,118.57,4.56,mMTC
192.168.149.132,192.0.2.66,UDP,633,33.28,2.49,URLLC
192.168.13.225,192.0.2.61,TCP,177,178.36,6.73,mMTC
192.168.173.166,192.0.2.170,TCP,1239,24.63,2.57,URLLC
192.168.228.227,192.0.2.17,UDP,1429,52.16,9.29,eMBB
192.168.96.240,192.0.2.151,TCP,397,9.51,2.39,URLLC
192.168.214.234,192.0.2.168,ICMP,1043,39.97,6.4,eMBB
192.168.89.184,192.0.2.151,UDP,989,49.0,6.77,eMBB
192.168.58.79,192.0.2.48,TCP,691,17.44,4.1,URLLC
192.168.55.105,192.0.2.134,TCP,1305,47.84,5.7,eMBB
192.168.47.85,192.0.2.9,UDP,1468,49.5,5.8,eMBB
192.168.43.36,192.0.2.37,UDP,356,107.45,8.02,mMTC
192.168.125.242,192.0.2.45,ICMP,685,63.39,5.59,mMTC
192.168.14.219,192.0.2.228,UDP,113,128.16,6.48,mMTC
192.168.116.12,192.0.2.16,TCP,975,19.68,4.03,URLLC
192.168.14.68,192.0.2.147,TCP,666,59.68,4.25,mMTC
192.168.97.249,192.0.2.74,ICMP,277,113.0,5.32,mMTC
192.168.106.105,192.0.2.239,TCP,745,23.14,2.88,URLLC
192.168.74.18,192.0.2.107,ICMP,930,19.77,3.1,URLLC
192.168.39.139,192.0.2.115,UDP,658,140.98,7.01,mMTC
192.168.134.135,192.0.2.17,TCP,1124,46.27,5.37,eMBB
192.168.175.145,192.0.2.232,ICMP,551,83.51,6.36,mMTC
192.168.14.11,192.0.2.49,UDP,672,55.75,4.97,mMTC
192.168.173.204,192.0.2.158,TCP,433,127.03,2.16,mMTC
192.168.148.122,192.0.2.235,UDP,768,21.14,0.99,URLLC
192.168.52.186,192.0.2.91,TCP,200,90.17,2.74,mMTC
192.168.152.153,192.0.2.29,TCP,438,16.26,3.09,URLLC
192.168.87.6,192.0.2.73,ICMP,461,10.08,5.13,URLLC
192.168.200.190,192.0.2.252,TCP,1306,60.68,5.45,eMBB
192.168.101.68,192.0.2.115,TCP,1376,52.39,4.78,eMBB
192.168.100.248,192.0.2.206,ICMP,861,28.45,5.4,URLLC
192.168.166.84,192.0.2.145,UDP,1428,48.8,4.3,eMBB
192.168.156.133,192.0.2.100,TCP,719,82.88,2.66,mMTC
192.168.15.133,192.0.2.116,ICMP,1019,44.03,4.0,eMBB
192.168.249.14,192.0.2.120,ICMP,713,22.68,2.57,URLLC
192.168.251.98,192.0.2.221,TCP,196,155.14,3.86,mMTC
192.168.134.200,192.0.2.242,UDP,382,99.85,3.84,mMTC
192.168.219.176,192.0.2.150,TCP,1239,18.92,2.63,URLLC
192.168.23.211,192.0.2.57,ICMP,280,17.6,2.71,URLLC
192.168.243.8,192.0.2.25,ICMP,1158,45.34,6.84,eMBB
192.168.92.60,192.0.2.69,ICMP,139,135.72,4.34,mMTC
192.168.106.204,192.0.2.141,TCP,1062,12.5,1.21,URLLC
192.168.68.65,192.0.2.155,UDP,316,19.56,3.92,URLLC
192.168.213.120,192.0.2.224,UDP,1258,63.56,1.4,eMBB
192.168.45.100,192.0.2.34,UDP,731,80.33,6.06,mMTC
192.168.48.251,192.0.2.169,ICMP,1243,36.13,7.05,eMBB
192.168.79.243,192.0.2.184,ICMP,581,104.95,4.75,mMTC
192.168.232.92,192.0.2.25,ICMP,1122,54.99,2.69,eMBB
192.168.64.94,192.0.2.187,UDP,227,17.39,3.72,URLLC
192.168.27.170,192.0.2.156,ICMP,465,18.05,2.82,URLLC
192.168.116.22,192.0.2.189,TCP,920,33.7,4.52,eMBB
192.168.81.241,192.0.2.94,ICMP,235,22.12,1.9,URLLC
192.168.100.232,192.0.2.230,UDP,1264,52.53,11.46,eMBB
192.168.69.171,192.0.2.84,UDP,981,17.31,1.44,URLLC
192.168.248.89,192.0.2.29,TCP,841,20.28,2.46,URLLC
192.168.85.172,192.0.2.119,TCP,1153,57.95,6.48,eMBB
192.168.203.198,192.0.2.31,ICMP,1500,56.14,5.18,eMBB
192.168.193.103,192.0.2.199,UDP,821,10.56,2.62,URLLC
192.168.211.167,192.0.2.167,TCP,680,96.44,4.29,mMTC
192.168.174.76,192.0.2.51,UDP,1449,47.93,7.03,eMBB
192.168.69.30,192.0.2.7,TCP,537,72.23,6.26,mMTC
192.168.218.234,192.0.2.58,ICMP,396,118.72,2.54,mMTC
192.168.94.246,192.0.2.144,ICMP,577,85.65,4.03,mMTC
192.168.56.180,192.0.2.149,ICMP,124,100.5,8.21,mMTC
192.168.78.168,192.0.2.246,ICMP,504,24.31,4.63,URLLC
192.168.156.85,192.0.2.54,ICMP,553,25.81,4.14,mMTC
192.168.181.48,192.0.2.164,TCP,177,110.76,5.74,mMTC
192.168.142.50,192.0.2.224,UDP,127,83.78,7.8,mMTC
192.168.165.216,192.0.2.253,TCP,1090,48.8,6.14,eMBB
192.168.192.139,192.0.2.89,TCP,1335,47.08,7.48,eMBB
192.168.97.209,192.0.2.138,TCP,1033,53.18,9.71,eMBB
192.168.20.231,192.0.2.110,TCP,153,87.38,7.63,mMTC
192.168.70.181,192.0.2.102,UDP,304,24.3,1.95,URLLC
192.168.228.83,192.0.2.95,UDP,1326,40.39,10.57,eMBB
192.168.244.61,192.0.2.145,UDP,1354,51.11,4.48,eMBB
192.168.22.80,192.0.2.100,TCP,1333,23.05,2.23,URLLC
192.168.146.144,192.0.2.181,ICMP,1241,64.51,5.74,eMBB
192.168.116.119,192.0.2.198,TCP,1013,52.45,4.58,eMBB
192.168.154.8,192.0.2.185,ICMP,678,151.46,6.51,mMTC
192.168.93.125,192.0.2.236,ICMP,707,153.3,4.94,mMTC
192.168.212.20,192.0.2.87,TCP,1405,64.6,4.07,eMBB
192.168.81.99,192.0.2.104,UDP,445,108.43,3.78,mMTC
192.168.157.240,192.0.2.89,UDP,966,42.67,8.31,eMBB
192.168.139.213,192.0.2.212,ICMP,941,42.88,3.52,eMBB
192.168.36.95,192.0.2.95,UDP,588,93.64,7.49,mMTC
192.168.88.170,192.0.2.39,TCP,488,13.14,3.18,URLLC
192.168.219.78,192.0.2.221,TCP,690,26.29,6.67,mMTC
192.168.217.137,192.0.2.235,UDP,1211,16.13,2.53,URLLC
192.168.94.242,192.0.2.249,UDP,1162,20.58,3.13,URLLC
192.168.213.106,192.0.2.205,UDP,1462,43.75,6.56,eMBB
192.168.178.10,192.0.2.148,TCP,371,94.56,2.29,mMTC
192.168.106.149,192.0.2.244,UDP,1367,24.26,4.42,URLLC
192.168.153.127,192.0.2.92,UDP,1392,18.72,3.81,URLLC
192.168.249.78,192.0.2.237,TCP,155,79.9,8.04,mMTC
192.168.38.193,192.0.2.240,TCP,543,126.06,3.77,mMTC
192.168.238.55,192.0.2.20,ICMP,1047,39.43,7.87,eMBB
192.168.194.229,192.0.2.187,ICMP,1062,18.16,3.62,URLLC
192.168.220.154,192.0.2.4,UDP,429,25.6,2.37,URLLC
192.168.226.186,192.0.2.239,TCP,1315,14.35,3.07,URLLC
192.168.250.213,192.0.2.243,UDP,311,97.53,4.6,mMTC
192.168.189.113,192.0.2.173,TCP,256,130.05,2.84,mMTC
192.168.234.201,192.0.2.170,UDP,349,21.46,1.3,URLLC
192.168.132.245,192.0.2.211,ICMP,270,14.84,1.45,URLLC
192.168.33.189,192.0.2.13,UDP,1011,65.36,3.58,eMBB
192.168.146.231,192.0.2.123,ICMP,286,78.31,4.48,mMTC
192.168.171.223,192.0.2.88,TCP,1369,47.14,10.13,eMBB
192.168.186.141,192.0.2.148,UDP,960,63.43,7.8,eMBB
192.168.101.19,192.0.2.50,UDP,243,98.41,4.19,mMTC
192.168.151.115,192.0.2.140,UDP,1217,52.63,5.45,eMBB
192.168.171.173,192.0.2.131,UDP,267,75.98,5.13,mMTC
192.168.103.249,192.0.2.122,ICMP,200,120.63,4.96,mMTC
192.168.151.172,192.0.2.237,ICMP,238,27.27,3.58,URLLC
192.168.159.178,192.0.2.185,TCP,427,117.86,4.77,mMTC
192.168.139.112,192.0.2.185,UDP,472,26.14,2.64,URLLC
192.168.107.92,192.0.2.137,TCP,364,30.09,3.7,URLLC
192.168.165.14,192.0.2.179,TCP,1167,55.76,7.42,eMBB
192.168.89.20,192.0.2.29,UDP,1182,47.54,6.89,eMBB
192.168.40.91,192.0.2.31,ICMP,1266,40.89,5.7,eMBB
192.168.107.251,192.0.2.93,ICMP,1049,52.43,4.92,eMBB
192.168.26.124,192.0.2.49,UDP,1000,69.89,7.86,eMBB
192.168.76.22,192.0.2.219,TCP,981,56.69,4.77,eMBB
192.168.42.98,192.0.2.125,ICMP,1458,31.34,8.1,eMBB
192.168.120.172,192.0.2.152,UDP,540,118.59,1.37,mMTC
192.168.218.247,192.0.2.70,TCP,1226,13.48,2.92,URLLC
192.168.40.137,192.0.2.24,UDP,544,86.9,5.5,mMTC
192.168.32.195,192.0.2.139,UDP,1120,16.97,2.69,URLLC
192.168.104.46,192.0.2.111,TCP,1411,60.84,4.31,eMBB
192.168.69.77,192.0.2.62,ICMP,912,58.6,6.88,eMBB
192.168.27.182,192.0.2.140,UDP,806,23.17,3.84,URLLC
192.168.72.48,192.0.2.111,TCP,1102,33.96,4.3,eMBB
192.168.6.13,192.0.2.202,UDP,775,19.25,3.14,URLLC
192.168.126.138,192.0.2.91,TCP,402,18.77,1.5,URLLC
192.168.168.25,192.0.2.80,ICMP,609,27.52,3.84,URLLC
192.168.61.73,192.0.2.6,ICMP,364,15.37,2.74,URLLC
192.168.71.68,192.0.2.234,TCP,181,96.47,5.25,mMTC
192.168.76.105,192.0.2.196,ICMP,558,20.67,1.54,URLLC
192.168.170.39,192.0.2.234,UDP,1107,45.5,6.07,eMBB
192.168.3.144,192.0.2.61,TCP,202,19.33,1.9,URLLC
192.168.135.206,192.0.2.114,ICMP,1071,43.31,8.18,eMBB
192.168.172.7,192.0.2.209,TCP,1292,26.49,5.85,eMBB
192.168.76.248,192.0.2.106,TCP,652,9.68,4.42,URLLC
192.168.8.101,192.0.2.148,UDP,361,21.44,3.72,URLLC
192.168.25.18,192.0.2.148,ICMP,1302,60.0,6.65,eMBB
192.168.87.178,192.0.2.7,ICMP,200,48.98,2.52,mMTC
192.168.48.243,192.0.2.80,TCP,1303,50.42,7.39,eMBB
192.168.217.2,192.0.2.102,ICMP,666,20.41,2.66,URLLC
192.168.135.139,192.0.2.213,UDP,1012,69.94,5.0,eMBB
192.168.100.58,192.0.2.40,TCP,595,150.8,4.68,mMTC
192.168.199.142,192.0.2.222,UDP,243,96.83,2.91,mMTC
192.168.9.68,192.0.2.252,TCP,467,16.95,3.04,URLLC
192.168.202.42,192.0.2.111,ICMP,1037,45.14,6.71,eMBB
192.168.227.198,192.0.2.88,UDP,971,56.5,6.11,eMBB
192.168.94.98,192.0.2.133,TCP,1081,28.02,3.06,URLLC
192.168.234.216,192.0.2.141,ICMP,1132,51.14,5.22,eMBB
192.168.41.25,192.0.2.79,ICMP,404,33.6,2.75,URLLC
192.168.190.82,192.0.2.205,UDP,1461,48.34,5.9,eMBB
192.168.55.203,192.0.2.157,UDP,529,14.64,1.34,URLLC
192.168.105.17,192.0.2.176,UDP,228,77.46,3.42,mMTC
192.168.255.219,192.0.2.213,TCP,637,25.48,5.34,mMTC
192.168.151.139,192.0.2.160,ICMP,773,119.62,4.39,mMTC
192.168.110.152,192.0.2.74,ICMP,308,32.31,2.33,mMTC
192.168.169.232,192.0.2.104,ICMP,872,14.35,3.84,URLLC
192.168.207.214,192.0.2.69,TCP,615,20.57,2.23,URLLC
192.168.12.158,192.0.2.81,UDP,911,16.92,2.01,URLLC
192.168.126.90,192.0.2.236,UDP,1101,62.06,3.51,eMBB
192.168.129.22,192.0.2.37,ICMP,533,18.01,3.53,URLLC
192.168.153.177,192.0.2.95,UDP,201,26.49,1.78,URLLC
192.168.72.72,192.0.2.95,TCP,112,64.18,2.9,mMTC
192.168.217.179,192.0.2.205,TCP,217,110.0,4.01,mMTC
192.168.2.190,192.0.2.76,UDP,1189,46.88,7.4,eMBB
192.168.237.77,192.0.2.90,UDP,1266,33.05,3.1,URLLC
192.168.227.6,192.0.2.90,TCP,992,40.8,9.69,eMBB
192.168.109.192,192.0.2.238,ICMP,480,38.53,6.42,mMTC
192.168.224.38,192.0.2.237,UDP,992,17.4,2.77,URLLC
192.168.231.92,192.0.2.159,ICMP,1034,55.45,7.69,eMBB
192.168.122.37,192.0.2.246,TCP,1082,15.77,2.7,URLLC
192.168.80.105,192.0.2.128,TCP,558,22.17,3.39,URLLC
192.168.183.78,192.0.2.20,ICMP,261,11.81,2.96,URLLC
192.168.175.92,192.0.2.201,TCP,188,120.7,5.62,mMTC
192.168.54.232,192.0.2.145,ICMP,563,121.58,7.23,mMTC
192.168.47.179,192.0.2.178,ICMP,260,23.36,2.03,URLLC
192.168.87.253,192.0.2.234,UDP,1422,50.35,3.22,eMBB
192.168.54.17,192.0.2.166,UDP,1118,47.14,3.67,eMBB
192.168.164.105,192.0.2.60,UDP,270,107.65,6.75,mMTC
192.168.211.190,192.0.2.208,TCP,1278,59.48,6.42,eMBB
192.168.166.167,192.0.2.106,ICMP,1373,63.2,3.3,eMBB
192.168.188.245,192.0.2.197,ICMP,141,49.31,4.17,mMTC
192.168.12.133,192.0.2.108,ICMP,346,63.4,5.0,mMTC
192.168.227.214,192.0.2.211,TCP,639,119.94,4.37,mMTC
192.168.89.207,192.0.2.178,ICMP,918,22.01,1.52,URLLC
192.168.156.30,192.0.2.253,ICMP,684,16.47,3.58,URLLC
192.168.101.146,192.0.2.234,TCP,525,19.21,2.18,URLLC
192.168.180.14,192.0.2.106,TCP,784,21.0,4.05,URLLC
192.168.115.97,192.0.2.184,TCP,1053,50.04,9.15,eMBB
192.168.224.58,192.0.2.221,ICMP,520,22.29,3.79,URLLC
192.168.208.9,192.0.2.102,TCP,1260,53.89,8.78,eMBB
192.168.191.49,192.0.2.214,ICMP,295,72.18,3.25,mMTC
192.168.114.47,192.0.2.107,ICMP,1327,33.87,3.05,eMBB
192.168.32.16,192.0.2.77,UDP,631,179.06,5.13,mMTC
192.168.76.252,192.0.2.220,ICMP,490,87.03,4.57,mMTC
192.168.134.92,192.0.2.57,ICMP,1212,66.74,8.3,eMBB
192.168.14.20,192.0.2.247,ICMP,1013,15.08,2.1,URLLC
192.168.254.44,192.0.2.41,ICMP,1058,45.19,3.68,eMBB
192.168.90.181,192.0.2.231,ICMP,642,52.56,6.91,mMTC
192.168.208.73,192.0.2.136,UDP,1455,36.77,4.03,eMBB
192.168.209.150,192.0.2.72,ICMP,154,135.21,5.52,mMTC
192.168.225.193,192.0.2.50,UDP,1104,53.32,5.67,eMBB
192.168.135.34,192.0.2.128,ICMP,420,97.53,2.67,mMTC
192.168.246.176,192.0.2.231,UDP,349,13.93,3.13,URLLC
192.168.220.142,192.0.2.219,ICMP,1198,37.3,6.88,eMBB
192.168.148.157,192.0.2.78,UDP,1305,22.09,3.9,URLLC
192.168.111.191,192.0.2.73,UDP,1013,23.99,2.82,URLLC
192.168.188.217,192.0.2.72,UDP,665,11.79,3.11,URLLC
192.168.0.120,192.0.2.202,TCP,580,109.25,7.34,mMTC
192.168.11.33,192.0.2.217,TCP,346,107.0,7.11,mMTC
192.168.17.113,192.0.2.242,TCP,1130,20.45,1.73,URLLC
192.168.7.168,192.0.2.24,UDP,397,110.7,4.58,mMTC
192.168.239.254,192.0.2.74,ICMP,1172,64.38,7.01,eMBB
192.168.106.139,192.0.2.233,UDP,408,137.43,3.76,mMTC
192.168.217.13,192.0.2.122,UDP,1338,46.05,8.56,eMBB
192.168.126.62,192.0.2.1,TCP,127,76.93,4.09,mMTC
192.168.189.21,192.0.2.25,TCP,942,15.34,3.68,URLLC
192.168.51.39,192.0.2.41,TCP,212,21.58,3.82,URLLC
192.168.162.159,192.0.2.19,ICMP,724,20.23,1.62,URLLC
192.168.211.216,192.0.2.26,TCP,172,49.77,1.32,mMTC
192.168.250.238,192.0.2.168,UDP,312,136.98,6.86,mMTC
192.168.44.53,192.0.2.125,TCP,645,94.65,3.13,mMTC
192.168.30.217,192.0.2.182,UDP,556,71.72,3.64,mMTC
192.168.250.102,192.0.2.5,UDP,422,24.44,4.12,URLLC
192.168.139.232,192.0.2.127,UDP,1079,22.21,2.78,URLLC
192.168.2.207,192.0.2.55,UDP,369,78.54,6.0,mMTC
192.168.232.235,192.0.2.31,UDP,1212,37.56,8.63,eMBB
192.168.29.253,192.0.2.208,ICMP,751,16.01,1.94,URLLC
192.168.35.12,192.0.2.200,ICMP,140,90.71,5.97,mMTC
192.168.215.68,192.0.2.138,TCP,1314,22.43,2.66,URLLC
192.168.25.241,192.0.2.119,UDP,1209,20.57,3.11,URLLC
192.168.245.37,192.0.2.126,UDP,507,25.05,2.21,URLLC
192.168.234.148,192.0.2.151,TCP,358,70.4,3.69,mMTC
192.168.2.114,192.0.2.95,TCP,740,21.84,2.58,URLLC
192.168.165.230,192.0.2.244,UDP,1401,53.9,9.7,eMBB
192.168.133.113,192.0.2.229,UDP,178,91.77,4.92,mMTC
192.168.212.237,192.0.2.139,ICMP,444,113.76,4.5,mMTC
192.168.147.135,192.0.2.111,TCP,1460,33.09,7.09,eMBB
192.168.248.185,192.0.2.34,TCP,540,13.2,1.57,URLLC
192.168.117.65,192.0.2.41,ICMP,1446,39.05,7.92,eMBB
192.168.68.19,192.0.2.52,ICMP,233,81.84,5.02,mMTC
192.168.156.45,192.0.2.144,ICMP,1063,22.06,1.64,URLLC
192.168.123.92,192.0.2.130,ICMP,1240,77.07,5.53,eMBB
192.168.118.250,192.0.2.229,ICMP,673,141.04,2.56,mMTC
192.168.69.98,192.0.2.167,ICMP,828,19.57,3.59,URLLC
192.168.3.163,192.0.2.173,UDP,1096,56.63,2.63,eMBB
192.168.36.109,192.0.2.190,UDP,124,150.03,6.23,mMTC
192.168.236.43,192.0.2.197,TCP,1424,36.99,4.31,eMBB
192.168.6.136,192.0.2.194,UDP,759,98.62,2.53,mMTC
192.168.100.225,192.0.2.103,ICMP,396,37.73,3.54,mMTC
192.168.63.25,192.0.2.129,ICMP,1481,62.32,5.2,eMBB
192.168.53.148,192.0.2.200,UDP,791,91.21,4.71,mMTC
